# {"t_start": 1757028363.865705, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
3672.037248,0.805,0.82,200,2427.336551
3564.346499,0.795,0.8,200,2431.770241
3092.433042,0.73,0.74,200,2436.842627
3634.027703,0.83,0.835,200,2441.270376
2785.141934,0.24,0.25,200,2445.691419
4118.212685,0.845,0.86,200,2450.178566
3685.668545,0.815,0.835,200,2455.428038
4080.438733,0.855,0.855,200,2459.901442
3626.242096,0.82,0.825,200,2464.300456
3706.094447,0.84,0.84,200,2468.769878
4216.039369,0.845,0.865,200,2473.810407
4172.836032,0.88,0.88,200,2478.510208
4233.839544,0.88,0.89,200,2483.150743
4119.080623,0.845,0.865,200,2487.512071
3555.375732,0.815,0.815,200,2492.567805
4195.807927,0.85,0.865,200,2497.050662
4168.044606,0.835,0.855,200,2501.50892
4271.362578,0.84,0.86,200,2505.976985
4061.442776,0.845,0.845,200,2511.132863
3682.222565,0.83,0.835,200,2515.529856
3879.937524,0.81,0.82,200,2519.867917
3640.499852,0.84,0.84,200,2524.367735
2953.102887,0.23,0.23,200,2529.754024
3435.841902,0.78,0.79,200,2534.318134
4185.115147,0.87,0.88,200,2538.755213
4093.500101,0.85,0.865,200,2543.359911
4108.110265,0.82,0.84,200,2548.522976
2866.725904,0.545,0.575,200,2552.970248
3583.410899,0.8,0.8,200,2557.353869
2585.64816,0.17,0.17,200,2561.863785
4149.435956,0.815,0.84,200,2567.059691
2738.506377,0.2,0.205,200,2571.53523
3735.556319,0.81,0.83,200,2576.192599
3607.858689,0.835,0.835,200,2580.760055
3616.642479,0.845,0.85,200,2586.028887
2505.272342,0.505,0.515,200,2590.616567
4132.070664,0.83,0.85,200,2595.268634
3540.993521,0.84,0.855,200,2599.797459
4065.652345,0.8,0.8,200,2605.074706
4052.803358,0.81,0.82,200,2609.645982
3797.01393,0.855,0.86,200,2614.257107
3771.720484,0.85,0.85,200,2618.863678
4154.139089,0.835,0.84,200,2624.103608
4038.765016,0.785,0.795,200,2628.561626
4274.79763,0.85,0.875,200,2633.281671
4050.691103,0.865,0.875,200,2637.966
4169.586263,0.825,0.835,200,2643.352659
3131.810107,0.38,0.38,200,2648.003077
4123.437027,0.845,0.85,200,2652.752269
4175.349316,0.82,0.84,200,2657.510508
3740.162153,0.82,0.83,200,2662.835585
3325.550557,0.465,0.475,200,2667.577319
3734.712953,0.83,0.845,200,2672.330933
2601.863778,0.85,0.855,200,2676.982616
4025.281167,0.84,0.84,200,2682.36239
3761.01627,0.85,0.855,200,2687.022746
4122.416938,0.87,0.87,200,2691.69093
4264.98079,0.87,0.87,200,2696.251868
4229.577638,0.85,0.855,200,2701.497698
4029.109891,0.805,0.81,200,2706.063292
3717.452365,0.83,0.84,200,2710.760813
4006.520783,0.84,0.84,200,2715.439099
4141.29317,0.815,0.845,200,2720.649569
